addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
西藏自治区,拉萨市,尼木县,塔荣镇,90.161542,29.4342149,0,1,9,9,17,0,0,0,0,1,0,1,0,0,0,5,29,2,3,0,1,4,6,3,0,0,0,0,1,0,1,0,0,0,2,1,2,3,3139583826,12338725,拉萨市尼木县,拉萨市尼木县塔荣镇,20.0,16.3,10.0,6.0,52.3,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,吞巴镇,90.284899,29.3391359,3,0,3,6,6,2,0,0,0,0,0,0,0,0,0,1,9,3,5,3,0,0,5,3,2,0,0,0,0,0,0,0,0,0,1,6,3,3,4081041537,12338726,拉萨市尼木县,拉萨市尼木县吞巴镇,16.0,17.1,0.0,6.5,39.6,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,麻江乡,89.9767056,29.7375258,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,55,2,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,42,2,2,4097868704,12338718,拉萨市尼木县,拉萨市尼木县麻江乡,16.0,9.1,0.0,12.700000000000001,37.800000000000004,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,普松乡,90.1508506,29.4996596,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,20,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4097868707,12338722,拉萨市尼木县,拉萨市尼木县普松乡,16.0,4.7,0.0,5.0,25.7,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,卡如乡,90.095202,29.3519654,5,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,2,3,2,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,4097868703,12338720,拉萨市尼木县,拉萨市尼木县卡如乡,16.0,13.9,0.0,2.3,32.199999999999996,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,尼木乡,90.1485476,29.4369585,0,1,8,9,15,0,0,0,0,1,0,1,0,0,0,9,53,2,3,0,1,3,3,7,0,0,0,0,0,0,1,0,0,0,2,28,1,3,4097868705,12338721,拉萨市尼木县,拉萨市尼木县尼木乡,20.0,17.1,5.0,11.1,53.2,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,续迈乡,90.2652999,29.4869382,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,553,4,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,234,2,3,2861388017,12338723,拉萨市尼木县,拉萨市尼木县续迈乡,16.0,11.5,0.0,15.0,42.5,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,尼木县,帕古乡,90.0132491,29.5487138,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,57,1,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,54,1,2,4097868706,12338719,拉萨市尼木县,拉萨市尼木县帕古乡,16.0,7.5,0.0,13.100000000000001,36.6,39.9875,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,曲水镇,90.7408903,29.3523671,5,0,3,11,26,0,0,0,0,0,1,1,0,0,1,2,391,6,5,3,0,3,4,14,0,0,0,0,0,1,0,0,0,1,2,239,4,3,8072178481,11820846,拉萨市曲水县,拉萨市曲水县曲水镇,17.0,23.4,6.0,17.0,63.4,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,达嘎镇,90.6809835,29.3334503,5,12,6,19,41,0,0,0,0,0,1,0,0,0,0,3,66,5,4,5,8,6,6,6,0,0,0,0,0,1,0,0,0,0,1,1,3,3,3017540004,11820850,拉萨市曲水县,拉萨市曲水县达嘎镇,18.0,24.0,5.0,10.7,57.7,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,才纳乡,90.951328,29.4334892,1,0,0,9,40,0,3,1,0,0,0,0,0,0,0,1,29,4,7,0,0,0,3,14,0,1,0,0,0,0,0,0,0,0,1,7,3,2,3017540007,11820849,拉萨市曲水县,拉萨市曲水县才纳乡,16.0,28.0,0.0,10.6,54.6,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,南木乡,90.912911,29.4239516,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,22,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3017540009,11820847,拉萨市曲水县,拉萨市曲水县南木乡,17.0,14.4,0.0,5.300000000000001,36.7,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,聂当乡,90.9625669,29.5513918,1,0,0,3,30,0,1,0,0,0,0,0,0,0,0,1,40,4,9,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,12,4,3,336297851,11820848,拉萨市曲水县,拉萨市曲水县聂当乡,16.0,24.2,0.0,13.2,53.400000000000006,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,曲水县,茶巴拉乡,90.5303206,29.2609922,3,0,1,3,34,0,0,0,0,0,0,0,0,0,0,3,1,5,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3017540005,11820851,拉萨市曲水县,拉萨市曲水县茶巴拉乡,18.0,21.8,0.0,2.1,41.9,51.28333333333333,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,工卡镇,91.7317736,29.8426913,7,0,15,12,32,0,1,1,0,0,1,0,0,0,0,4,3,4,4,2,0,10,8,5,0,0,0,0,0,0,0,0,0,0,2,0,2,4,8069469358,12338748,拉萨市墨竹工卡县,拉萨市墨竹工卡县工卡镇,19.0,25.9,0.0,4.3,49.199999999999996,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,扎雪乡,91.7674127,30.0765553,0,0,5,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3166301765,11817687,拉萨市墨竹工卡县,拉萨市墨竹工卡县扎雪乡,16.0,10.7,0.0,2.0,28.7,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,门巴乡,92.2071072,30.1019878,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2,1,2,2592534005,12338751,拉萨市墨竹工卡县,拉萨市墨竹工卡县门巴乡,17.0,10.0,0.0,2.4,29.4,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,扎西岗乡,91.9160969,29.7651134,4,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,335882770,12338749,拉萨市墨竹工卡县,拉萨市墨竹工卡县扎西岗乡,16.0,10.8,0.0,2.0,28.8,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,日多乡,92.2370261,29.6950535,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,335885937,11817688,拉萨市墨竹工卡县,拉萨市墨竹工卡县日多乡,16.0,10.1,0.0,2.0,28.1,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,尼玛江热乡,91.9084237,29.9887396,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3166301763,12338750,拉萨市墨竹工卡县,拉萨市墨竹工卡县尼玛江热乡,18.0,11.9,0.0,2.2,32.1,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,甲玛乡,91.6630834,29.7716529,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,3,22,4,5,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3017516992,12338745,拉萨市墨竹工卡县,拉萨市墨竹工卡县甲玛乡,18.0,19.6,0.0,7.2,44.800000000000004,33.8375,48.50153846153846,41.269472182596296
西藏自治区,拉萨市,墨竹工卡县,唐加乡,91.7747718,29.8922046,1,0,2,8,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4097946547,12338744,拉萨市墨竹工卡县,拉萨市墨竹工卡县唐加乡,16.0,11.6,0.0,2.0,29.6,33.8375,48.50153846153846,41.269472182596296
西藏自治区,日喀则市,桑珠孜区,城南街道,88.8781083,29.2730757,10,17,28,19,233,0,3,3,4,4,6,5,1,3,29,21,99,8,11,4,10,11,4,141,0,1,0,3,3,1,1,1,2,16,8,43,6,5,244082116,7699977,日喀则市桑珠孜区,日喀则市桑珠孜区城南街道,20.0,28.0,30.0,20.0,98.0,48.5,37.060679611650485,41.269472182596296
西藏自治区,日喀则市,桑珠孜区,城北街道,88.8770355,29.2898127,9,16,21,14,191,0,2,2,3,3,3,2,1,3,24,15,90,8,9,1,0,5,3,24,0,0,0,0,0,1,0,0,0,0,5,0,4,3,9646767934,14011763,日喀则市桑珠孜区,日喀则市桑珠孜区城北街道,20.0,28.0,10.0,17.0,75.0,48.5,37.060679611650485,41.269472182596296
西藏自治区,日喀则市,桑珠孜区,城东街道,88.8831061,29.2786053,10,17,29,16,223,0,2,3,3,4,4,3,1,3,28,19,104,8,10,3,3,11,5,107,0,1,0,1,2,0,2,0,1,6,10,23,6,5,4087561492,7699978,日喀则市桑珠孜区,日喀则市桑珠孜区城东街道,20.0,28.0,23.0,20.0,91.0,48.5,37.060679611650485,41.269472182596296
