addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
内蒙古自治区,呼和浩特市,玉泉区,长和廊街道,111.6467382,40.792592,21,28,60,65,245,214,4,1,3,5,36,1,0,0,22,18,498,8,11,6,9,10,15,51,22,2,0,1,0,10,0,0,0,1,3,92,6,5,6274613298,10402009,呼和浩特市玉泉区,呼和浩特市玉泉区长和廊街道,20.0,30.0,11.0,20.0,81.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,石东路街道,111.6731171,40.7822567,33,17,32,63,187,233,18,0,4,4,25,1,0,0,6,21,663,9,11,2,0,8,10,24,29,0,0,0,1,0,0,0,0,0,2,68,4,5,6274613301,10402011,呼和浩特市玉泉区,呼和浩特市玉泉区石东路街道,20.0,28.0,10.0,20.0,78.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,大南街街道,111.6452787,40.804563,17,30,70,70,297,264,3,1,6,4,39,2,0,1,28,16,508,8,12,6,4,15,15,55,33,2,0,0,0,15,0,0,0,3,4,67,7,7,6274613299,10402013,呼和浩特市玉泉区,呼和浩特市玉泉区大南街街道,20.0,30.0,13.0,20.0,83.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,鄂尔多斯路街道,111.6223155,40.793785,17,20,49,44,219,137,2,1,1,0,24,1,0,0,2,14,354,8,11,2,1,14,8,24,17,0,0,0,0,2,0,0,0,0,1,66,2,3,6274613300,10402008,呼和浩特市玉泉区,呼和浩特市玉泉区鄂尔多斯路街道,20.0,30.0,10.0,20.0,80.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,西菜园街道,111.6262467,40.7838536,19,12,55,45,164,129,4,1,3,1,20,1,0,0,2,15,347,7,9,2,0,7,7,22,0,0,0,0,0,0,0,0,0,0,1,12,2,3,6274613304,10402007,呼和浩特市玉泉区,呼和浩特市玉泉区西菜园街道,20.0,30.0,5.0,20.0,75.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,昭君路街道,111.6689022,40.7745492,33,15,29,71,153,182,17,0,4,4,15,0,0,0,2,21,623,9,11,7,0,7,8,7,29,0,0,0,0,0,0,0,0,0,4,131,4,5,6274613306,10402006,呼和浩特市玉泉区,呼和浩特市玉泉区昭君路街道,20.0,28.0,5.0,20.0,73.0,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,玉泉区,小黑河镇,111.6189388,40.7668839,13,1,28,25,92,56,4,0,0,1,1,0,0,0,0,8,78,6,7,8,0,15,3,11,7,0,0,0,0,1,0,0,0,0,1,24,3,2,6274613302,10402005,呼和浩特市玉泉区,呼和浩特市玉泉区小黑河镇,20.0,28.0,5.0,17.200000000000003,70.2,78.35555555555555,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,人民路街道,111.6781513,40.802904,31,36,41,80,310,301,8,1,6,9,49,3,0,2,32,16,554,7,12,0,4,6,5,33,51,0,0,1,1,7,1,0,0,1,2,84,6,5,6274746060,10415872,呼和浩特市赛罕区,呼和浩特市赛罕区人民路街道,20.0,30.0,21.0,20.0,91.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,大学西路街道,111.6961959,40.8068528,22,35,42,56,239,278,6,1,6,9,30,2,0,1,21,11,455,6,12,2,8,6,4,45,39,5,0,0,2,5,2,0,0,5,2,71,4,7,6274746058,10415871,呼和浩特市赛罕区,呼和浩特市赛罕区大学西路街道,20.0,30.0,25.0,20.0,95.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,乌兰察布东路街道,111.7086755,40.8227875,15,32,37,60,237,273,8,0,2,5,23,2,0,1,13,16,361,6,14,0,2,6,2,34,37,0,0,1,0,3,0,0,0,2,1,15,2,8,6274746061,10415873,呼和浩特市赛罕区,呼和浩特市赛罕区乌兰察布东路街道,20.0,28.0,12.0,20.0,80.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,大学东路街道,111.6951965,40.8156523,23,35,46,51,245,309,6,1,6,8,28,2,0,2,25,13,399,6,13,2,4,6,9,41,29,3,0,0,4,4,0,0,0,1,2,31,5,6,6274746057,10415870,呼和浩特市赛罕区,呼和浩特市赛罕区大学东路街道,20.0,30.0,16.0,20.0,86.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,中专路街道,111.7224002,40.8175494,26,30,51,57,214,241,11,1,3,5,16,1,0,0,11,16,257,5,14,0,0,6,7,13,31,0,0,2,1,0,0,0,0,0,2,48,2,6,6274746063,10415877,呼和浩特市赛罕区,呼和浩特市赛罕区中专路街道,20.0,30.0,10.0,20.0,80.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,昭乌达南路街道,111.720441,40.818151,28,30,52,57,216,248,10,1,2,5,17,1,0,1,11,18,258,5,14,0,0,6,7,14,29,0,0,2,1,1,0,0,0,0,2,44,2,6,-1,-1,呼和浩特市赛罕区,呼和浩特市赛罕区昭乌达南路街道,5.0,30.0,15.0,20.0,70.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,巴彦街道,111.8362035,40.8870053,14,4,2,8,107,16,0,0,0,0,1,0,0,0,0,6,107,3,6,7,2,0,0,23,0,0,0,0,0,1,0,0,0,0,1,0,2,3,6274746055,10415879,呼和浩特市赛罕区,呼和浩特市赛罕区巴彦街道,20.0,25.0,5.0,16.700000000000003,66.7,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,敕勒川路街道,111.754288,40.8150231,26,49,26,68,112,161,7,0,3,1,6,1,0,0,3,14,221,4,11,7,7,7,9,24,15,2,0,1,0,1,0,0,0,0,2,21,4,5,6274746056,10415878,呼和浩特市赛罕区,呼和浩特市赛罕区敕勒川路街道,20.0,28.0,10.0,20.0,78.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,榆林镇,112.0272895,40.8776805,5,0,3,7,5,1,0,2,0,0,1,0,0,0,0,1,18,2,7,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,1737447437,10415882,呼和浩特市赛罕区,呼和浩特市赛罕区榆林镇,16.0,17.0,5.0,9.0,47.0,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,黄合少镇,111.978515,40.7406843,0,9,2,4,7,6,7,0,0,0,1,0,0,0,0,1,7,4,4,0,8,1,3,4,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1737096932,10415881,呼和浩特市赛罕区,呼和浩特市赛罕区黄合少镇,16.0,19.6,0.0,4.8,40.4,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,赛罕区,金河镇,111.7517419,40.7454363,2,17,9,20,49,18,1,3,0,0,1,0,0,0,0,6,29,4,9,2,3,4,4,6,3,1,3,0,0,0,0,0,0,0,1,7,4,3,6274746059,10415880,呼和浩特市赛罕区,呼和浩特市赛罕区金河镇,20.0,30.0,0.0,11.6,61.6,72.33636363636364,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,察素齐镇,111.1617992,40.7274131,5,7,7,18,63,0,1,0,1,2,4,0,0,0,0,10,90,4,6,1,2,2,5,10,0,1,0,1,1,2,0,0,0,0,3,12,2,3,3578987754,10398085,呼和浩特市土默特左旗,呼和浩特市土默特左旗察素齐镇,20.0,26.0,15.0,16.200000000000003,77.2,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,毕克齐镇,111.2947,40.7378084,11,0,7,15,26,0,0,0,0,0,1,0,0,0,0,26,0,2,4,6,0,2,12,8,0,0,0,0,0,0,0,0,0,0,9,0,2,3,3578806847,10398078,呼和浩特市土默特左旗,呼和浩特市土默特左旗毕克齐镇,20.0,19.6,0.0,4.0,43.6,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,善岱镇,111.0939853,40.5328788,0,0,6,1,24,0,0,0,0,0,0,0,0,0,0,7,1,3,2,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,3,1,3,2,2963715721,10398086,呼和浩特市土默特左旗,呼和浩特市土默特左旗善岱镇,20.0,19.2,0.0,2.2,41.400000000000006,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,台阁牧镇,111.5019431,40.7787348,20,10,15,11,37,0,0,0,0,0,1,0,0,0,0,4,36,3,3,18,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,9,2,1,3578806855,10398082,呼和浩特市土默特左旗,呼和浩特市土默特左旗台阁牧镇,19.0,22.2,0.0,7.5,48.7,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,白庙子镇,111.5498465,40.6686048,2,5,1,5,38,1,0,0,0,0,0,1,0,0,0,19,16,5,4,0,1,0,2,18,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6275928005,10398081,呼和浩特市土默特左旗,呼和浩特市土默特左旗白庙子镇,20.0,26.0,0.0,5.6,51.6,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,沙尔沁镇,111.7281498,40.5450058,2,0,0,30,89,0,0,0,0,0,1,0,0,0,0,2,91,5,5,2,0,0,9,24,0,0,0,0,0,0,0,0,0,0,1,44,4,4,5272341133,10398080,呼和浩特市土默特左旗,呼和浩特市土默特左旗沙尔沁镇,17.0,24.0,0.0,17.0,58.0,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,敕勒川镇,110.9043448,40.5964252,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,6275928006,10398087,呼和浩特市土默特左旗,呼和浩特市土默特左旗敕勒川镇,20.0,9.7,0.0,2.0,31.7,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,北什轴乡,111.2868491,40.6181847,0,0,5,5,6,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3355374250,10398083,呼和浩特市土默特左旗,呼和浩特市土默特左旗北什轴乡,20.0,13.8,0.0,2.0,35.8,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,土默特左旗,塔布赛乡,111.2464038,40.5708687,0,0,7,1,27,0,0,0,1,0,0,0,0,0,0,6,3,2,5,0,0,1,1,21,0,0,0,1,0,0,0,0,0,0,2,3,2,3,3355374252,10398084,呼和浩特市土默特左旗,呼和浩特市土默特左旗塔布赛乡,20.0,19.7,5.0,5.6,50.300000000000004,48.7,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,托克托县,双河镇,111.22491,40.2700531,0,2,11,13,111,0,0,0,0,0,0,0,0,0,0,18,32,3,3,0,2,3,4,19,0,0,0,0,0,0,0,0,0,0,5,2,3,2,6276326106,10436999,呼和浩特市托克托县,呼和浩特市托克托县双河镇,20.0,23.0,0.0,6.4,49.4,39.44,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,托克托县,新营子镇,111.3689785,40.2470365,0,4,7,0,42,0,0,0,0,0,0,0,0,0,0,24,44,2,0,0,1,1,0,15,0,0,0,0,0,0,0,0,0,0,4,1,2,0,5166666958,10436998,呼和浩特市托克托县,呼和浩特市托克托县新营子镇,20.0,19.9,0.0,4.5,44.4,39.44,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,托克托县,五申镇,111.1419795,40.4019589,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5166667648,10437001,呼和浩特市托克托县,呼和浩特市托克托县五申镇,20.0,10.1,0.0,1.0,31.1,39.44,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,托克托县,伍什家镇,111.3152506,40.3556076,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,4,0,2,0,5166667649,10437000,呼和浩特市托克托县,呼和浩特市托克托县伍什家镇,20.0,16.0,0.0,0.0,36.0,39.44,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,托克托县,古城镇,111.3453678,40.5248083,0,0,2,1,22,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,2,1,13,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5168391510,10437002,呼和浩特市托克托县,呼和浩特市托克托县古城镇,20.0,15.3,0.0,1.0,36.3,39.44,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,城关镇,111.8170309,40.3999927,9,14,5,14,138,0,1,0,0,2,8,0,0,0,1,18,71,5,5,0,4,3,3,17,0,0,0,0,1,3,0,0,0,0,4,15,3,2,977758303,10437552,呼和浩特市和林格尔县,呼和浩特市和林格尔县城关镇,20.0,26.0,10.0,13.6,69.6,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,盛乐镇,111.8909548,40.6182081,0,1,3,7,22,0,0,0,0,0,1,0,0,0,0,13,30,4,5,0,1,1,0,9,0,0,0,0,0,1,0,0,0,0,2,2,3,1,5271354515,10437555,呼和浩特市和林格尔县,呼和浩特市和林格尔县盛乐镇,20.0,21.1,5.0,8.2,54.3,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,新店子镇,112.1166567,40.2473775,3,0,0,2,32,0,0,2,0,0,0,0,0,0,0,12,14,4,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3045124037,10437550,呼和浩特市和林格尔县,呼和浩特市和林格尔县新店子镇,20.0,20.0,0.0,6.5,46.5,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,巧什营镇,111.5833723,40.5156818,0,0,4,9,30,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,3,0,2,1,5273119090,-1,呼和浩特市和林格尔县,呼和浩特市和林格尔县巧什营镇,12.0,22.9,0.0,3.0,37.9,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,舍必崖乡,111.652263,40.4021918,2,0,0,1,25,0,0,0,0,0,0,0,0,0,0,8,7,2,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5273119203,10437553,呼和浩特市和林格尔县,呼和浩特市和林格尔县舍必崖乡,20.0,14.5,0.0,1.7000000000000002,36.2,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,大红城乡,111.7598911,40.1820853,0,0,3,6,34,0,0,0,0,0,0,0,0,0,0,13,32,4,6,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,4,2,3,5272341132,10437549,呼和浩特市和林格尔县,呼和浩特市和林格尔县大红城乡,20.0,23.5,0.0,9.6,53.1,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,羊群沟乡,111.9901847,40.1294453,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,12,0,2,2,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,4,0,2,1,5273118166,10437548,呼和浩特市和林格尔县,呼和浩特市和林格尔县羊群沟乡,20.0,12.2,0.0,2.0,34.2,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,和林格尔县,黑老夭乡,112.0834446,40.427322,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3045124035,10437551,呼和浩特市和林格尔县,呼和浩特市和林格尔县黑老夭乡,20.0,8.2,0.0,0.0,28.2,45.0,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,城关镇,111.6692298,39.9115873,2,0,6,18,47,0,0,0,0,0,3,0,0,0,0,2,57,3,5,0,0,1,12,25,0,0,0,0,0,1,0,0,0,0,1,28,3,2,1696241049,10437735,呼和浩特市清水河县,呼和浩特市清水河县城关镇,17.0,23.0,5.0,13.5,58.5,35.6875,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,宏河镇,111.6315945,40.0614073,16,0,0,4,44,0,0,0,0,0,0,0,0,0,0,1,73,3,1,8,0,0,2,17,0,0,0,0,0,0,0,0,0,0,1,20,2,0,3714477452,10437737,呼和浩特市清水河县,呼和浩特市清水河县宏河镇,16.0,23.0,0.0,10.3,49.3,35.6875,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,喇嘛湾镇,111.3847447,40.0738545,0,4,3,4,11,0,0,0,0,0,0,0,0,0,0,1,33,3,5,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,10,2,2,1695998560,10437738,呼和浩特市清水河县,呼和浩特市清水河县喇嘛湾镇,16.0,15.1,0.0,9.3,40.400000000000006,35.6875,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,老牛湾镇,111.4658329,39.6919393,0,0,0,16,19,0,1,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3782567137,10437733,呼和浩特市清水河县,呼和浩特市清水河县老牛湾镇,18.0,16.9,0.0,1.2,36.1,35.6875,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,窑沟乡,111.416747,39.8274112,4,0,15,3,4,0,0,0,0,0,0,0,0,0,0,1,15,3,2,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4935210292,10437734,呼和浩特市清水河县,呼和浩特市清水河县窑沟乡,16.0,12.4,0.0,3.5,31.9,35.6875,58.01315789473684,49.33317025440313
内蒙古自治区,呼和浩特市,清水河县,北堡乡,111.83776,39.6559447,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6277803418,10437731,呼和浩特市清水河县,呼和浩特市清水河县北堡乡,16.0,7.0,0.0,1.1,24.1,35.6875,58.01315789473684,49.33317025440313
